image_url,annotation_text_description,annotation_user_intent,annotation_has_synagogue
"https://sun9-35.userapi.com/s/v1/ig2/DnHPPJNAaHRYZzD19DVmKJxZs6OAuJujMt-SZpmQlYcfPU_rqAUbOy26axnaV_0zG20SIzbpf0aBY2qKXZz3-fJA.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Девушка в розовом плаще и шляпе стоит у кирпичной стены на улице; на окне подоконник с вазой ярко-розовых цветов, ветви украшены огнями/гирляндами. У неё длинная коса, в руках перчатки.",показать одежду,False
"https://sun9-11.userapi.com/s/v1/if2/vVj5obVFowFLSAflc_OeelpqEZkc_ZmUo6aHNdUU_VGTxpom8qZD8vY6lI_MZowPI8sQyH93M2fjgJznIqWmyCfz.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0","Жёлтое деревянное здание на улице в снегу, перед ним припаркованы автомобили; вокруг многоэтажные дома",показать фасад здания,False
"https://sun9-86.userapi.com/s/v1/if1/pWTN5jxDwQv4n_IE_46stRx3V9vIhzIlaoV6yyynqPmRyNFyw_klELukBr_QvoHBcBthZPEN.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1000x750&from=bu&cs=1000x0","Чёрный автомобиль Mercedes с открытыми дверями, по обе стороны стоят мужчина и женщина, на городском фоне, рядом парковка и здания.",показать автомобиль,False
"https://sun9-46.userapi.com/s/v1/ig2/X_i1EMnIN_MqGOzeKUuZc5_BCOSKCo7T2OQ0qzKAOQRxoeEzGF1xFTrGL0ClpR_Dr-tj96WJmoZLhQ6wBeePRdBO.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,780x1040&from=bu&cs=780x0","Человек в черном пуховике с меховым капюшоном стоит на открытом балконе, вдоль которого проходят перила; на заднем плане видны городские здания и улица.",портрет человека в зимней одежде на фоне города,False
"https://sun9-18.userapi.com/s/v1/if1/wp5UDsT0VkxyJC2Ss0G7PPxbYFiqr9b_5wRiyKNiJ7OA3PaQi7YzILcCWV_0fcPHftB3JR_O.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,960x720&from=bu&cs=960x0","Группа людей на улице держит голубые шарики на фоне городского района; люди в тёплых куртках, яркие головные уборы; видно тротуар и многоэтажные здания",показать группу людей на городском мероприятии,False
"https://sun9-82.userapi.com/s/v1/ig2/mHFHkY2xEBpWouv4PPpVP6ol3mQs5IJgq_eugUt24TA43v0TTsMVDrYkHKc5WVFNDAFDov9aIvXdF14QdRNW35qd.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x479,480x639,540x719,640x852,720x959,1080x1438,1280x1705,1440x1918,1922x2560&from=bu&cs=1922x0","На улице стоит человек в черном худи и светлых кроссовках, смотрит вниз на телефон; позади красная крупная архитектурная конструкция, светофор и тротуар; со стороны дороги припаркованные автомобили и здания.",портрет человека на улице,False
"https://sun9-8.userapi.com/s/v1/ig2/BElxW4LNTtG4mDe5J5v6lXeu7YLUnj3O-KXabP4QCsnZpIJThpVUNbmo4OSjryAMJDcvRIMoZ8VcQBhwQYhER5eI.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0","Женщина в длинном клетчатом пальто с очками стоит в парковочном гараже, над ней потолок и колонны; на ней голубые широкие джинсы и белые кроссовки, она смотрит в сторону.",показать одежду,False
"https://sun9-49.userapi.com/s/v1/ig2/YJ29iuOXp5mWEZa-hkE0-zz4TdBQugw_k6B61wQZHEtKtR-CwROwQ79MKBUUAuhnC605iDyVx2V8YTwZ-bKIiMNh.jpg?quality=95&as=32x43,48x64,72x96,108x145,160x214,240x321,360x482,480x643,540x723,640x857,720x964,1080x1446,1195x1600&from=bu&cs=1195x0",Две женщины в зимних шапках и куртках позируют на улице вечером; фон украшают яркие фонари и вывески магазина.,сделать селфи,False
"https://sun9-61.userapi.com/s/v1/ig2/XRF5Eq-kWpuEjAKEg37WlwOrzl1TPIm2IxNOLJ18LcW8quc1vYmvqYYe1oJyUbeEOlQTURxvPs9B7qN1DSpBE5lK.jpg?quality=95&as=32x72,48x108,72x162,108x243,160x361,240x541,360x811,480x1082,540x1217,640x1442,710x1600&from=bu&cs=710x0",Женщина в розовом военном костюме позирует на улице перед кирпичной стеной; над ней висят красные фонари и вывески.,показать костюм в городском контексте,False
"https://sun9-3.userapi.com/s/v1/ig2/fW4ULapW_BGPZUfn21DiXMHz56t9uXC5LZ2dI735di2NW0rOCoH4neIX7py6iT6zKCArCjw3an6Gl0oU6j03x6V4.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0","Две женщины сидят за столиком уличного кафе; на столе две миски с едой, кирпичная стена позади; кадр в формате группового портрета.",показать людей за столом в кафе,False
"https://sun9-2.userapi.com/s/v1/ig2/XRXXeLj80HXHg7JUlZBidkS2dlliUq-YsEr1uYsKh9OOAthhd9MvgEtnLE1tkRlTdccbmwVtGPq6fPFjlO_j5Kc0.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в коричневом платье позирует на улице у каменной стены, держит руку на поясе; на фоне — плиточный фасад и зелень.",показать одежду,False
"https://sun9-15.userapi.com/s/v1/if2/hFDo42nxwxqjuqvxNVMCBYUMdKs4ZROmU4up-E6FWNXQWVpzyCYP5F8BMJjwW7YtYYNiJECK6Atevi3trrGaT3nX.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,854x640&from=bu&cs=854x0","Автобус на снеговой улице, вокруг собираются люди; позади видны стеклянные высотки/здания.",показать автобус на городской улице,False
"https://sun9-58.userapi.com/s/v1/ig2/4dCDw0rINUcQ40ELBvDg5FmXMxJzT73AzCrfL8y0jFf0RMcGuvlYXxOjUGQFfuOII96bQpJ_9ccG_Zr-NWoCgYd5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0","ночная дворика между кирпичными домами, гирлянды и висящие флажки, красная качельная скамья под навесом",показать декоративную уличную сцену,False
"https://sun9-17.userapi.com/s/v1/ig2/lB2PX4B0x_6AENcRnqUzqU3_OJV0G9J6iHCPsZVYsRLhtE7YFznCtHw5r7WNOsXcvvGXQfQd-M-pPeEI4_g9NXEG.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1536x2048&from=bu&cs=1536x0",Мужчина в светло-серой куртке позирует перед красной деревянной конструкцией на улице; на фоне снег и кирпичная стена.,портрет человека,False
"https://sun9-11.userapi.com/s/v1/if1/sX46rzwbSFKXK9RDb2xAkBQZY7gOWjTqsftD25ihEsZnexV9KfNvGt87jjEp49PCCVy8n-zm.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1000x750&from=bu&cs=1000x0","Черный автомобиль Mercedes на улице, слева и справа стоят люди у открытых дверей автомобиля; на заднем плане городские здания, деревья и парковочные места",показать автомобиль,False
"https://sun9-43.userapi.com/s/v1/ig2/43JCIZsbe5akiy8mc6Ujg_B-lADZrOOSLNNGjrXix5WxpPEUH-ycW2pnJef2lrFKzL3EwVF7s7BF1Fsdw-WCKgcY.jpg?quality=96&as=32x32,48x48,72x73,108x109,160x162,240x242,360x363,480x485,540x545,640x646,720x727,1080x1091,1280x1292,1438x1452&from=bu&cs=1438x0",Мужчина в очках слева на переднем плане на улице; позирует для фото. За ним черный автомобиль и стеклянное здание на фоне.,показать портрет человека на улице,False
"https://sun9-67.userapi.com/s/v1/ig2/QwuM-QOjGDNLjWyxdyy_p2dK8lr-mrn7_SItoo-3XqEG1xB9u-b2S5mai_mxt7JF5ay8DT7S-orMvTLkSvET1Sj4.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0",Женщина в розовом костюме и козырьке позирует перед кирпичной стеной с неоновыми вывесками,показать одежду,False
"https://sun9-56.userapi.com/s/v1/ig2/TfnXqhSnDpBYmoJvzfb-vJF6eVv0rxwbX2E-yCrQ-UfJaSqiAUJE77b6ZtGzCUxmQ79k-02suXv1EZp6JKJgebR-.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Красные уличные фонари над красными скамейками; снег на лавках и на земле, кирпичная стена здания с окнами на фоне.",показать декоративные уличные фонари и урбанистическую мебель на улице зимой,False
"https://sun9-58.userapi.com/s/v1/ig2/jjYws8PE3daN1gQRE_oYPMp0NDWk2oWkUvM1SVDwcMzKJrsAFYiwFRfzcJAa6RvxVlBGrcrIBz0IfqriZMEHI86i.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Женщина в клетчатом пальто позирует на улице у входа в здание; кирпичная стена и дверь на заднем плане,показать пальто,False
"https://sun9-43.userapi.com/s/v1/ig2/U-uu3VXbZ-CcKU0DfIAb1yTyRqt7RTMU2z4xYbj2NOyKZEF696U-XBm4_GFOjQb2a9IcmsBktq2UpzobOPm3tlJW.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x480,480x641,540x721,640x854,720x961,1080x1441,1280x1708,1440x1922,1918x2560&from=bu&cs=1918x0","Уличный переулок с кирпичными домами, висят красные фонари и гирлянды, на мокрой от снега мостовой стоит женщина в темном пальто, слева и справа — red-цветные лавки.",сделать уличный портрет,False
"https://sun9-8.userapi.com/s/v1/ig1/goFN7DDoqMqKU_LqxueridRC-tbsKXooWol9lrmo2O2BZBaOWz_FsfZzYjyOLOKMoDCe-g.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0","Две женщины улыбаются и делают селфи на улице, на заднем плане видны городские здания.",сделать селфи на улице,False
"https://sun9-49.userapi.com/s/v1/ig2/pRkgF50R0fgVfepo0J3X62r0YgclpftxHqz8X96OjCWbn12VXQfwYlz6dKuSB5F8zaTMuS-bqTr0a8lfBfnx1ncq.jpg?quality=95&as=32x66,48x99,72x149,108x223,160x330,240x495,360x743,480x991,540x1115,640x1321,720x1486,775x1600&from=bu&cs=775x0","Человек в розовом костюме с длинной накидкой держит ветку с цветами на улице; позирует перед кирпичной стеной, над головой висят красные фонари, на заднем плане видны вывески и знак 24ч.",показать костюм,False
"https://sun9-88.userapi.com/s/v1/ig2/-Ji1VuJtnC8t1Vqn_Z4mHl06erurc6hPanvdSyOcFWXB8skEgabTUfvKTb_p8ykanVZkhwY4EuanorCpzNoTEeLB.jpg?quality=95&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280,900x1600&from=bu&cs=900x0","Человек в тёплой куртке и шапке позирует на улице возле стога сена и тыкв, на фоне кирпичной стены, часть снежной кромки на земле.",показать портрет человека на фоне тыквенного декора,False
"https://sun9-45.userapi.com/s/v1/ig2/HJSVUPazSUYBy5HMGjvAtEf0D2NF-BxANCWf7IF8tTPmcVCmDUicBvSlEBDdLxL_yaBa1ftiUBdrPbdjpdEpR39v.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Женщина в розовом костюме и шляпе позирует на открытой городской площадке; спереди висят ярко-розовые цветы на ветке, на фоне видны кирпичные стены, гирлянды и ограждение.",позирование для портретной съемки,False
"https://sun9-51.userapi.com/s/v1/ig2/v3rE54h49kwF-2F2uaj_xvD71phxbDYYowrshOYSqv-ofyGsvUfTgGZ32GRuBqPkU8CLiXHA5Ke_fvFhgzz2qTE-.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в ярко-розовом спортивном костюме позирует у светло-серой стены здания на улице, солнце, она в очках.",показать одежду,False
"https://sun9-69.userapi.com/s/v1/ig1/VZko8uI8XDWwvRCiBKhG1u3a9OhVDNOGe-Jm3cuvO-3-TKXUwGjQZVPwEmWJoRZR7IUd6xcC.jpg?quality=96&as=32x57,48x85,72x128,108x192,160x284,240x427,360x640,480x853,540x960,640x1138,720x1280&from=bu&cs=720x0",Женщина в длинном светло-сером меховом пальто позирует у витрины магазина на улице; на витрине видна надпись 'New collection Winter 2019-2020'.,показать меховую шубу,False
"https://sun9-83.userapi.com/s/v1/ig2/xktzd9UbhJBE1O3UCiW7nfUVki_fs-l3wmZAWD_tkO2EcO1ZvYgsaWuCW4dekOnLNgtVr5IO1Sl5odwdcmn_Fg9h.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0","Женщина в розовом пальто и шляпе стоит рядом с кирпичной стеной, левая рука в перчатке касается стены; на подоконнике — вазон с сухоцветами, рядом окно в старом здании.",показать портрет на фоне городской стены,False
"https://sun9-37.userapi.com/s/v1/ig2/zJgAhyB0to2oWrEQydssndsPSH3f6uWiD7phCkoeR-gkyYAcuXTfoRRy6VVfvdvNsAuy0b9G4UfKjY5EoRRuqkHo.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Две женщины в худи позируют на улице перед стеной с облупившейся краской.,показать одежду,False
"https://sun9-54.userapi.com/s/v1/ig1/YcgtzOUMrxLzdPDzvlChmDJjVJPRW6fZV_hHPaLlZ4RRqWsU0eMRq4KNUvEHoudIRyPLSUjg.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,960x960&from=bu&cs=960x0","Улица города в сумерках, по обе стороны стоят многоэтажные здания; на переднем плане виден красный светофор, прохожие и автомобили на улице, над дорогой провода.",показать городскую сцену,False
"https://sun9-68.userapi.com/s/v1/ig2/aGd7Ux81-AA9CjDiotO5nQ9ovhJv8AYUNDnLc8REnP5q7jtJywNNdKLKjWtRkvNWBVxyX9nSUhKSrRs47Jafsd-9.jpg?quality=96&as=32x40,48x60,72x90,108x135,160x200,240x301,360x451,480x601,540x677,640x802,720x902,1080x1353,1280x1604,1296x1624&from=bu&cs=1296x0","Модель стоит на улице возле светло-голубой стены, в бежево-клетчатом жакете поверх черного топа и светло-бежевых шорт, руки в карманах",показать одежду,False
"https://sun9-64.userapi.com/s/v1/ig2/42iARCo1LCVj7wfrgHw1mvx6t4WaWGblR6DDeggN6Iz0LPyUlLrlPmZLEn41JLbFem1irIstd-l9unOqzoyqkjgE.jpg?quality=95&as=32x39,48x59,72x88,108x132,160x196,240x294,360x440,480x587,540x660,640x783,720x881,1080x1321,1280x1566,1440x1761,2093x2560&from=bu&cs=2093x0",Женщина в синем платье с зелёным поясом позирует на улице возле цветника и фасада здания с стеклянными окнами,показать платье/наряд,False
"https://sun9-33.userapi.com/s/v1/ig2/YPCmK0w78qVzQQntUXJgTK21OnDqTXemdsOSM-73D_RkoRR9O-midrwHMAWqblAtwMKp6wvb47yLn3n2bIzVAV8W.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Женщина в черном укороченном топе и широких брюках позирует у белой стены; на ней солнечные очки. Слева видна зелень.,показать одежду,False
"https://sun9-53.userapi.com/s/v1/ig2/Ca1TGnpnY2MukAwIAfGGNbQYIrcSonTg7DdyyILXupiOASVtuOA4d1UjFmbuHS8Y1hcXMkKm9npJ2xXzy44ph1k9.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Близкий кадр: светлая пуховая куртка с карманами и пушистыми манжетами, рука в кармане; фон городской улицы/витрины.",показать одежду,False
"https://sun9-49.userapi.com/s/v1/ig2/okL3CiA7V5Q9-G4NiCDRz_PHEBDujAHPedMwKfTOt-oNdUi_qE-8sdHXZKwUTBf-fMUfrKkXtwdpgFCGbK82lbRw.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина в зимнем бежево-голубом куртке с меховым воротником стоит на снегу на городской улице. На заднем плане видны здания, автомобили и снежная дорожка.",показать одежду,False
"https://sun9-69.userapi.com/s/v1/if2/wSMqfG4Y0NzyhkATZN4F4K9vrvyjdIsjza_qEtGl0sefEauoLrpDo20D1HeZylicKB6jdvFg3LN7iazAlhQ-EDN5.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0","Городской пейзаж сверху: множество многоэтажек с снежными крышами, улицы и переулки между домами, горизонт вдалеке",показать городской пейзаж сверху зимой,False
"https://sun9-8.userapi.com/s/v1/ig2/zOBjYCe4WTXOW-fzD2VSfFqw_drvrdVQ7BgpUd3y8GknvtXBvbUHM5Yjg0hvVgdMOWWj-aEz_1_9pmOh8A840W3P.jpg?quality=96&as=32x43,48x64,72x97,108x145,160x215,240x322,360x483,480x644,540x724,640x858,716x960&from=bu&cs=716x0",Мужчина стоит на тротуаре перед большим красным зданием с большими стеклянными окнами.,сделать портрет на улице,False
"https://sun9-19.userapi.com/s/v1/ig2/-n2h7MwuVuNihyV5QzZccs0Ag1Cmk2PrVwLCT8l9qL8FFpj7czdhkx_o9geYnDCAKIvnx1usGLHAAMIiQD7Dxk2N.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1266x1688&from=bu&cs=1266x0",Мужчина в синем костюме стоит на тротуаре у городской улицы с электросамокатом.,портрет на улице,False
"https://sun9-58.userapi.com/s/v1/ig1/ICEHfVK5A4avvsAG6mmoY96vWtMq2zzEuAwO1QI5gkbxsVuBrXAUbI1XUH8m9dkt-dz4BKZn.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1344x1792&from=bu&cs=1344x0",Синий автомобиль крупным планом на городской улице; на заднем плане высотное здание и голубое небо,показать автомобиль,False
"https://sun9-88.userapi.com/s/v1/ig2/Kgr8dGk3eqxXJxl3gfnZFYOQEPpwtH8aXVKP-39EpPglhFGDSedyrV8g1TWHca1cdsGfaXBpNYeDlcMIO2ZJ8EWm.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Человек в чёрном длинном пуховике с капюшоном стоит спиной к камере на городской улице перед витриной магазина; на улице видны красные гирлянды, вывески на китайском языке, кондиционер и контейнеры-ящики вдоль стены.",показать человека в зимнем пальто на улице,False
"https://sun9-82.userapi.com/s/v1/ig2/0TIKqB8XRZvPYjXFh9puYMp-S2uPCjPxGQDDZcKlx_sfDiRfhHdw0LkMS_1iwIq_C8GYjVauroEPR6SU97S4bnQ1.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1266x1688&from=bu&cs=1266x0","Человек слева в кадре, сидит за красным столиком на улице; на столе бутылка соуса и стеклянный стакан; фон — уличная площадь кафе с вывесками и красными фонариками, здания на заднем плане.",задокументировать городскую сцену,False
"https://sun9-48.userapi.com/s/v1/ig2/_F8BrhucnDxamVBN_usbUByQ4fwxUaEUZVKIggiMeNYqwW1n6bGBS6N5-jnHTjHab9lHGJsdxeNpWIr3u6rJvC4o.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Молодая женщина в белом пальто стоит на улице возле фасада здания, держит белую сумку. На фоне снег и стеклянные окна.",показать пальто и сумку на улице,False
"https://sun9-27.userapi.com/s/v1/if2/4C3XhPkJh62V69haKNOi5w2r4FEHnXPsUzNcnlh41HqB4tE80Y8TmxWiXJ_RUcJwKTVpL96avt47no9zySDcVnzL.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1837x1378&from=bu&cs=1837x0","Черный пикап RAM на городской зимней улице; снежная дорога, фон — здания, включены фары.",показать автомобиль в городской обстановке,False
"https://sun9-39.userapi.com/s/v1/ig2/S1INRRtpLdV6cEs6aU1Oz1-HISaF5FJ0bpqluJXROHACFZ5UrGB4HBZHSVa_f1PEXTpGhBiqIZLEDpZd_BKKzJ1C.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1266x1688&from=bu&cs=1266x0",Человек стоит посреди узкой городской улицы под яркими красными фонарями; слева и справа — здания и вывески.,портрет на улице,False
"https://sun9-61.userapi.com/s/v1/ig2/xitffPchuDu9MhLaDBB3teli2OKzvniymNDSSBZJ2s3p5E5EcURpd8mH-NDZSpPomSnCNjICwHKhSTMDkDckzJtc.jpg?quality=96&as=32x43,48x64,72x96,108x145,160x214,240x321,360x482,480x643,540x723,640x857,720x964,1080x1446,1280x1714,1434x1920&from=bu&cs=1434x0","Две девушки на улице в вечернем неоновом свете: одна подносит руку к губам другой, они стоят близко и смотрят друг на друга",показать взаимодействие между двумя людьми,False
"https://sun9-4.userapi.com/s/v1/ig1/ckqSe9mc6LR0OpNpJEw2yWDP6zTzIJbKMU_ksQhW6KavglntfAzETpuy9rVN_NuoyFD9N6Oo.jpg?quality=96&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,999x999&from=bu&cs=999x0","Заснеженный горный пейзаж с деревянным домом на склоне, окружённый снегом деревьями и забором; вдали видны горы.",показать зимний пейзаж с домиком,False
"https://sun9-43.userapi.com/s/v1/if1/Vp4wWkSnyr9aydfmLQriXv8He2Snq94gXnOilF2g7e5peMgWEwnu5njkOBZ08ruC5Q710C6z.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,960x720&from=bu&cs=960x0","Пятеро мужчин в спортивной одежде стоят рядом на улице, позируют для фото. На фоне — городские здания, автобусная остановка и деревья.",показать группу людей в спортивной одежде на улице,False
"https://sun9-59.userapi.com/s/v1/ig2/4OIPRaoU0zJ8xx7jqqSIlSU02F8nLkkEEsw8we6Y054v3BC_mHPndUXFFYBdkIUh6KKC45H04f3wRxyjtk9M49cz.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Женщина в сером свитере и кожаных брюках позирует на улице возле ограды на фоне осенних деревьев,показать одежду,False
"https://sun9-74.userapi.com/s/v1/ig2/oV7GFyimlBPJtfqkb3NUBnhUl7Ebk8BVHbrXzqcicK1tv2wQS8RHu0Wg2czDAH9Jm0AMvZZ3FpLc2-I7PbUvLUT4.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",Мужчина в синей куртке и шапке делает селфи на улице ночью; на фоне проезжей части с движущимися автомобилями и уличного освещения.,сделать селфи,False
"https://sun9-78.userapi.com/s/v1/ig2/bSPZpftAiouGpgzxeYCYCQsyL6Op4vnLfL5gK3Jd9QkP_l6rJUOlths4mxMPJNUQm-uWz9nG2be7COZU5wEKKjjD.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Человек в черном костюме стоит на ярко-красной стене с плакатами слева; на улице, рядом с красной скамейкой/подиумом и тротуарной плиткой.",показать одежду,False
"https://sun9-68.userapi.com/s/v1/ig2/BTr_4vK4sixJpk_V0aDtLxDtWHtkakM0hDQZnck2au5D4WL7EGoT78QsD7GJe_U0b48KmneXJQoC9tbVu3ab-W8L.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0",Женщина в белой водолазке и темных брюках позирует на улице перед плиточной стеной здания.,показать одежду,False
"https://sun9-49.userapi.com/s/v1/if1/YsWNLfiINwiGiBcelkIVl2MTfaiR9zwoNvF-0i0qt1l1V2B5doeouswQHuTRGTmGF80etFfl.jpg?quality=96&as=32x19,48x29,72x43,108x65,160x96,240x144,360x215,480x287,540x323,640x383,690x413&from=bu&cs=690x0","Улица с рядами старых одно- и двухэтажных зданий; по центру кадра движутся автомобили, по краям видны деревья и фонари.",задокументировать городскую сцену,False
"https://sun9-74.userapi.com/s/v1/ig2/JJyy5uxqvbCpUJ139AfQ_T4Xndpjmv6hogzvvQvgmXhFqwMsNC9t63tEyt1p585DieVSouczYiy8iBMaesaHRJdN.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина в тёмно-зелёном длинном пальто позирует на улице возле белой стены с решёткой, на фоне зелень и тротуар. Она смотрит в сторону, держит ремень пальто.",показать одежду,False
"https://sun9-56.userapi.com/s/v1/ig2/CQZp15wpLLaCBEDAgbBLJa0lByGjRpTbyjH218BdivsxwZY3l7EESNXQ1MPIWT9I0Qv1VREfJBsSNwgNSLsiFZVA.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960&from=bu&cs=720x0","Жёлтый кабриолет на городской улице; впереди тротуар, дороги и фасады зданий, номерной знак автомобиля виден",показать автомобиль на городской улице,False
"https://sun9-35.userapi.com/s/v1/ig2/BzmQA-M_h91zcGB6CM0gOJSB4N1PYmjf0_gVfUN9ia77rctEvbE2KH5rsFuOQKLYVGpp0bkpSTvEeJ_3RFoGeLFM.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x214,240x320,360x481,480x641,540x721,640x855,720x961,1080x1442,1280x1709,1342x1792&from=bu&cs=1342x0","Женщина позирует на улице: сидит на бетонной балюстраде/перилах, левая рука свободно висит, правая слегка опирается. Фон — городской пейзаж с зеленью и красными элементами здания.",показать портрет и стиль одежды,False
"https://sun9-80.userapi.com/s/v1/ig2/qRItAz9jtj-70iAJ_GRjmjTZQrry2kM3XgmIxxC-Ileh2edhkBzixN5N-Albf8QMlPzs3clDEMyGrG42zsy-6L31.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0","Женщина сидит на красной уличной качели у кирпичной стены, на тротуаре.",сделать портрет на улице,False
