image_url,,date_human,wall_url,context,user_type,post_id,post_url,уровень восприятия,объект,категория,image,annotation_text_description_x,annotation_user_intent_x,annotation_has_feor_x,первичный сюжет,Unnamed: 9,Unnamed: 10,photo_id,owner_id,album_id,related_photo_urls,hashtags,lat,long,poi_lat,poi_lon,distance_meters,poi_name,user_id,user_gender,user_age,user_city,user_city_id,user_kind,post_text,inside_poi_area,inside_poi_building,annotation_text_description_y,annotation_location_type,annotation_photo_type,annotation_is_advertisement,annotation_city_objects,annotation_city_activities,annotation_user_intent_y,annotation_has_building,annotation_has_synagogue,annotation_has_feor_y,annotation_has_other_building,annotation_confidence,model_version,model_timestamp,level,year,poi_name_ru
"https://sun9-79.userapi.com/s/v1/ig2/yBKJWLUd4pg9X37CkmTAXx3YpDQZeTuAY3r_2pMTaLZMiRqQSdm1cL48YBvpwn8ORtNWVKoXjbjosJO7KJ4QE1nY.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0",,2022-10-23 6:51:11,https://vk.com/wall-214801568,"Мику Хатсуне
Ответцветëт сакура
#мику #микухатсуне #сакура #мейдзи #косплей #аниме",group,,,уровень 1. маскировка,синагога снаружи,Сцена для самопрезентации,,"Женщина в розовом пальто и шляпе стоит у кирпичной стены возле окна, на подоконнике цветы. На переднем плане — фактура кирпича и окно.",показать одежду,yes,дворик / портрет,,,457239263,-214801568,-7,,,58.008303,56.234688,58.00819896,56.23476396,12.40362817,synagogue,-214801568,,,,,,,TRUE,TRUE,"Женщина в розовом пальто и шляпе стоит у кирпичной стены возле окна, на подоконнике цветы. На переднем плане — фактура кирпича и окно.",outdoor,portrait,FALSE,"кирпичная стена, окно, цветы в горшке",,показать одежду,TRUE,FALSE,FALSE,FALSE,0.82,gpt-5-nano,2025-11-23T20:21:50.827735+00:00,уровень 1. маскировка,2022,Синагога
"https://sun9-50.userapi.com/s/v1/ig2/EDtgCGmCSimK7LeVIU5B7PTfm3dk0ajo0S2cmQPZ5aQCUpyEQBAzi4aP5SWOSKETCQT-2j4ScZ4e2Ao_cpRpIg4x.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x214,240x321,360x481,480x642,540x722,640x855,720x962,1080x1444,1197x1600&from=bu&cs=1197x0",,2022-10-20 10:38:05,https://vk.com/wall-214801568,"Мику Хатсуне
Ответцветëт сакура
#мику #микухатсуне #сакура #мейдзи #косплей #аниме",group,,,уровень 1. маскировка,синагога снаружи,Сцена для самопрезентации,,"Человек в розовом длинном плаще и красной кепке позирует на улице, показывая жесты обеими руками; на фоне кирпичной стены с неоновой вывеской и красными ящиками.",показать костюм на улице,yes,дворик / портрет,,,457239251,-214801568,-7,,,58.008107,56.234993,58.00819896,56.23476396,16.93028546,synagogue,-214801568,,,,,,,TRUE,TRUE,"Человек в розовом длинном плаще и красной кепке позирует на улице, показывая жесты обеими руками; на фоне кирпичной стены с неоновой вывеской и красными ящиками.",outdoor,portrait,FALSE,"тротуар, кирпичная стена, неоновые вывески, красные ящики, кабели",позирование на улице,показать костюм на улице,TRUE,FALSE,FALSE,FALSE,0.73,gpt-5-nano,2025-11-23T20:21:50.847533+00:00,уровень 1. маскировка,2022,Синагога
"https://sun9-74.userapi.com/s/v1/ig2/8Uu7x0pJMaXd6XGhyCgQolurecF7WdyB0RYyDz0YdFZKziYVCO9G3Km1VI3YqVsJLDv8saJqJIRRE5ll3umgGE13.jpg?quality=95&as=32x43,48x65,72x97,108x145,160x215,240x323,360x484,480x646,540x726,640x861,720x968,1080x1453,1280x1722,1440x1937,1840x2475&from=bu&cs=1840x0",,2023-06-18 14:05:03,https://vk.com/wall-215880081,,group,,,уровень 2. утилитарность,синагога внутри,Коммерческая экосистема,,"Два человека делают селфи в помещении: женщина в очках в черной футболке и джинсах, мужчина в черной футболке и джинсах, оба улыбаются и протягивают руки к камере.",сделать селфи,,,,,457240245,-215880081,-7,,,58.008303,56.234688,58.00819896,56.23476396,12.40362817,synagogue,-215880081,,,,,,,TRUE,TRUE,"Два человека делают селфи в помещении: женщина в очках в черной футболке и джинсах, мужчина в черной футболке и джинсах, оба улыбаются и протягивают руки к камере.",indoor,selfie,FALSE,,,сделать селфи,FALSE,FALSE,FALSE,FALSE,0.82,gpt-5-nano,2025-11-23T20:21:50.800298+00:00,уровень 2. утилитарность,2023,Синагога
"https://sun9-11.userapi.com/s/v1/if2/vVj5obVFowFLSAflc_OeelpqEZkc_ZmUo6aHNdUU_VGTxpom8qZD8vY6lI_MZowPI8sQyH93M2fjgJznIqWmyCfz.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0",,2022-11-02 9:45:33,https://vk.com/wall-216919326,"Екатерининская ул., 116 (58.008119, 56.234707)
yandex.ru/maps/-/CCU...
Памятник градостроительства и архитектуры регионального значения. Синагога. Построена в 1903 году.

 Здание возвели на деньги еврейской общины в 1903 году, хотя иудейский молитвенный дом появился в Перми еще в 1869 году. В 1930-е годы еврейскую общину закрыли, но в 1947 году она воссоздается.
В 1929 году здание передали театру ТРАМ.
Потом в здании по улице Екатерининской находился президиум Пермского научного центра АН СССР и ордена Октябрьской революции Институт технической химии Уральского отделения Российской Академии наук.
В 1991 году здание было возвращено общине.
yandex.ru/maps/-/CCU...",group,46,https://vk.com/wall-216919326_46,уровень 3. музей,синагога снаружи,Архитектурная доминанта / Наследие,,"Жёлтое деревянное здание на улице в снегу, перед ним припаркованы автомобили; вокруг многоэтажные дома",показать фасад здания,yes,фасад,,,457239076,-216919326,-7,,,58.0081,56.234715,58.00819896,56.23476396,11.3757982,synagogue,-216919326,,,,,,Путеводитель https://vk.cc/cia0XM,TRUE,TRUE,"Жёлтое деревянное здание на улице в снегу, перед ним припаркованы автомобили; вокруг многоэтажные дома",outdoor,building,FALSE,"тротуар, дорога, автомобили, фасад здания, вход, окна, снег, вывеска",парковка автомобилей,показать фасад здания,TRUE,FALSE,FALSE,TRUE,0.85,gpt-5-nano,2025-11-23T20:21:50.786202+00:00,уровень 3. музей,2022,Синагога
"https://sun9-33.userapi.com/s/v1/if2/rnhSJ1xngG1wBb7rVEiCjseYCuWM30kNK3-xUI88TCXkhg-pXqEjUn6Dek0vRV4fCPtWBD_NJif3sBM1BwQSYiwP.jpg?quality=95&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,1920x1440&from=bu&cs=1920x0",,2022-12-21 8:07:30,https://vk.com/wall-217873352,"TuninG59|Перешив салона, замена пена литья на сидениях, восстановление подогрева сидений на ваз, чехлы под ваше авто, автосвет, пересвет панели, замена щитка панели",group,,,уровень 0. урбанистический фон,ФЕОР снаружи,Урбанистический фон,,"Ночная городская улица: приближающийся автомобиль с яркими бликами фар, мокрый асфальт и снег вдоль обочины",задокументировать городскую сцену,yes,фон городской жизни,,,457239018,-217873352,-7,,,58.007609,56.255796,58.00763133,56.25514588,38.38028925,or avner habad community center,-217873352,,,,,,,TRUE,FALSE,"Ночная городская улица: приближающийся автомобиль с яркими бликами фар, мокрый асфальт и снег вдоль обочины",outdoor,cityscape,FALSE,"дорога, автомобиль, фары, снег, бордюры, здания на дальнем плане",движение автомобиля,задокументировать городскую сцену,TRUE,FALSE,FALSE,FALSE,0.62,gpt-5-nano,2025-11-23T20:21:50.780931+00:00,уровень 0. урбанистический фон,2022,ФЕОР
"https://sun9-77.userapi.com/s/v1/ig2/ReAVvFp6ZmJfJ4HsSNdUjOniOB9qWwLM8lVYbnrlEIpsakW3_tTOJufcXstk9QVVPsmZWdq9i7VijH9DL1XYd3E5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,2024-07-06 12:08:40,https://vk.com/wall-225765287,"Мои клиенты самые классные! Женщины, которые сделали себя сами! Они то знают, что подкрашивать корни нужно не от случая к случаю, а ежемесячно!",group,,,уровень 2. утилитарность,синагога внутри,Коммерческая экосистема,,"Женщина в салоне красоты, боковой профиль, ухоженные волосы, вокруг кресло и зеркало",показать прическу,,,,,457239138,-225765287,-7,,,58.0081,56.234887,58.00819896,56.23476396,13.1770623,synagogue,-225765287,,,,,,,TRUE,TRUE,"Женщина в салоне красоты, боковой профиль, ухоженные волосы, вокруг кресло и зеркало",indoor,portrait,FALSE,"кресло, зеркало, растение, стол, стул, окно",посещение салона красоты,показать прическу,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.868083+00:00,уровень 2. утилитарность,2024,Синагога
"https://sun9-33.userapi.com/s/v1/ig2/eAqp0cOqAzmkAdqeJa0OAb_uUL5Z9Qa3Vc-wFlnIrRX_OYCW52iSx2KrqyfQwQAagDDbunXMd_PERhkoEyeoWAI5.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1920x2560&from=bu&cs=1920x0",,2025-09-25 15:31:03,https://vk.com/wall-232751538,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Девочка в очках держит собранную игрушку-конструктор в помещении, на фоне — стол с ноутбуком и картины на стене",показать ребенка с конструктором,,,,,457239081,-232751538,-7,,,58.007909,56.255016,58.00763133,56.25514588,31.80889797,or avner habad community center,-232751538,,,,,,,TRUE,TRUE,"Девочка в очках держит собранную игрушку-конструктор в помещении, на фоне — стол с ноутбуком и картины на стене",indoor,portrait,FALSE,,,показать ребенка с конструктором,FALSE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.819392+00:00,уровень 4*. жизнь общины,2025,ФЕОР
"https://sun9-31.userapi.com/s/v1/ig2/3gqEzZ3_g3WP-Np7GbnHDU24Mx_Jnadnn4jZmTMAVyLF25uo7oGMe0v8BLL-tnhiEPvAc5vFc3_PCDBeC-hRNO97.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",,2022-08-22 14:15:54,https://vk.com/wall-40076944,Немного с последних сьемок #свадьбы,group,,,уровень 1. маскировка,синагога снаружи,Визуальный аттракцион / Городская экзотика,,"Уличная торговая аллея с красными китайскими фонариками над тротуаром, лавки и прилавки слева и справа, люди ходят и сидят у магазинов, на верёвке сушатся вещи. Небо видно над крышами.",задокументировать городскую сцену,yes,дворик / пермский чайна-таун,,,457239434,-40076944,-7,,,58.008198,56.234992,58.00819896,56.23476396,13.43474814,synagogue,-40076944,,,,,,,TRUE,FALSE,"Уличная торговая аллея с красными китайскими фонариками над тротуаром, лавки и прилавки слева и справа, люди ходят и сидят у магазинов, на верёвке сушатся вещи. Небо видно над крышами.",outdoor,cityscape,FALSE,"тротуар, здания, вывески, фонари, гирлянды, лавки/прилавки, люди, одежда на верёвке","прогулка, покупки, общение",задокументировать городскую сцену,TRUE,FALSE,FALSE,FALSE,0.82,gpt-5-nano,2025-11-23T20:21:50.856586+00:00,уровень 1. маскировка,2022,Синагога
"https://sun9-80.userapi.com/s/v1/ig1/u7Iy-JH51Nw9yC0tO9RwaLAsmtS_wofMw3v-P_Dnvs6ioKQPf36cwzexFMV6CdtCZuUSdNWG.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",,2017-10-10 12:12:05,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"На столе лежат несколько прямоугольных коричневых тортов на белых подносах; в фоне диван с подушками и игрушками. Видна рука, держащая кусочек торта слева.",показать выпечку,,,,,456239661,-46008634,247407234,,,58.008289,56.234649,58.00819896,56.23476396,12.08697828,synagogue,-46008634,,,,,,,TRUE,TRUE,"На столе лежат несколько прямоугольных коричневых тортов на белых подносах; в фоне диван с подушками и игрушками. Видна рука, держащая кусочек торта слева.",indoor,food,FALSE,"стол, подносы, торты, диван, подушки, игрушки",,показать выпечку,FALSE,FALSE,FALSE,FALSE,0.72,gpt-5-nano,2025-11-23T20:21:50.767245+00:00,уровень 4*. жизнь общины,2017,Синагога
"https://sun9-82.userapi.com/s/v1/ig2/swNZAfPhlA3bNNIrYwliEXx29UVm53e-_6x0YDGlTExuqVHW8vViYUyakrHcIU2o3wFOGp_ET9YXq37KAxcz7Vba.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",,2021-04-14 8:55:45,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"Страница документа с таблицами и печатями, лежащая на поверхности стола",показать документ,,,,,457243296,-46008634,-7,,,58.008345,56.234463,58.00819896,56.23476396,24.04218255,synagogue,-46008634,,,,,,,TRUE,TRUE,"Страница документа с таблицами и печатями, лежащая на поверхности стола",indoor,interior,FALSE,,,показать документ,FALSE,FALSE,FALSE,FALSE,0.72,gpt-5-nano,2025-11-23T20:21:50.776087+00:00,уровень 4*. жизнь общины,2021,Синагога
"https://sun9-59.userapi.com/s/v1/ig2/3Va_XuWw5hN4BtbudMQSTgDXrH_4qsXB7jK7j6gAJtBEg7gvVIFyZcVEIhod46gxQJJxOLO-I2QTJpAVPNltKJpN.jpg?quality=95&as=32x44,48x66,72x100,108x149,160x221,240x332,360x498,480x664,540x747,640x885,720x996,1080x1494,1280x1770,1440x1992,1851x2560&from=bu&cs=1851x0",,2024-01-16 15:01:12,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,Страница книги с напечатанным русским текстом; видны абзацы и номер страницы внизу справа,передать страницу книги с русским текстом,,,,,457244683,-46008634,-7,,,58.008212,56.234688,58.00819896,56.23476396,4.703548267,synagogue,-46008634,,,,,,,TRUE,TRUE,Страница книги с напечатанным русским текстом; видны абзацы и номер страницы внизу справа,indoor,interior,FALSE,,,передать страницу книги с русским текстом,FALSE,FALSE,FALSE,FALSE,0.72,gpt-5-nano,2025-11-23T20:21:50.814882+00:00,уровень 4*. жизнь общины,2024,Синагога
"https://sun9-5.userapi.com/s/v1/ig2/kvXppV3c4zfBPmzAN7Civ0fPqutNMQVk5h170XfBQdj1iheB7dsRk4DqRyVoJJve3MD7MvG4dGKS-4kHgpFktMve.jpg?quality=95&as=32x44,48x67,72x100,108x150,160x222,240x333,360x499,480x666,540x749,640x888,720x998,1080x1498,1280x1775,1440x1997,1846x2560&from=bu&cs=1846x0",,2024-01-16 15:01:12,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"Страница книги с печатным русским текстом, видны заголовки и абзацы.",показать страницу с текстом,,,,,457244682,-46008634,-7,,,58.008212,56.234688,58.00819896,56.23476396,4.703548267,synagogue,-46008634,,,,,,,TRUE,TRUE,"Страница книги с печатным русским текстом, видны заголовки и абзацы.",indoor,interior,FALSE,,,показать страницу с текстом,FALSE,FALSE,FALSE,FALSE,0.72,gpt-5-nano,2025-11-23T20:21:50.822601+00:00,уровень 4*. жизнь общины,2024,Синагога
"https://sun9-52.userapi.com/s/v1/ig2/IsUQjG8CKRiJy8FrKoNqMeIXYqw5d3Xh7z2cPuyEQm53mA4bHCkW8PHy9pavcDJQqIjq03vZef8nKEqxDM7tHeAz.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",,2021-04-13 8:33:28,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"Интерьер зала с рядами красных кресел; люди в талитах стоят у кресел, окна по бокам и мебель на заднем плане",показать интерьер религиозного зала во время службы,,,,,457243295,-46008634,-7,,,58.008086,56.234675,58.00819896,56.23476396,13.61021028,synagogue,-46008634,,,,,,,TRUE,TRUE,"Интерьер зала с рядами красных кресел; люди в талитах стоят у кресел, окна по бокам и мебель на заднем плане",indoor,interior,FALSE,"кресла, окна, колонны, шкафы","молитва, служба",показать интерьер религиозного зала во время службы,TRUE,FALSE,FALSE,FALSE,0.79,gpt-5-nano,2025-11-23T20:21:50.823722+00:00,уровень 4*. жизнь общины,2021,Синагога
"https://sun9-46.userapi.com/s/v1/ig2/O5HVNRxnGBtXEHdV7DU_Uf0lNRNNtM2ZzVTAcmIOH97UH6TH2dJ0N1nXjpTLVQWcLgpGN5mkqZ4zKth2WFvobTZO.jpg?quality=95&as=32x44,48x66,72x99,108x149,160x221,240x331,360x496,480x662,540x744,640x882,720x993,1080x1489,1280x1765,1440x1985,1857x2560&from=bu&cs=1857x0",,2024-01-16 15:01:12,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"Страница текста на русском языке, печатный шрифт, видны абзацы и номер страницы внизу.",показать страницу книги,,,,,457244684,-46008634,-7,,,58.008212,56.234688,58.00819896,56.23476396,4.703548267,synagogue,-46008634,,,,,,,TRUE,TRUE,"Страница текста на русском языке, печатный шрифт, видны абзацы и номер страницы внизу.",indoor,other,FALSE,,,показать страницу книги,FALSE,FALSE,FALSE,FALSE,0.81,gpt-5-nano,2025-11-23T20:21:50.826672+00:00,уровень 4*. жизнь общины,2024,Синагога
"https://sun9-36.userapi.com/s/v1/ig2/_SzPw6IxRmU8ssfPt6wYpFOyzxv-XCNnWRYY3PpC6n3kyXSF-BGktbmPU4hUQpD0JjiOkREYYGU5vLNRpspEQ2pz.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x479,480x639,540x719,640x852,720x959,1080x1438,1280x1705,1440x1918,1922x2560&from=bu&cs=1922x0",,2024-01-16 15:01:12,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,Чёрно-белая страница с портретом пожилого мужчины и текстом биографической статьи,показать портрет и биографическую страницу,,,,,457244679,-46008634,-7,,,58.008107,56.234821,58.00819896,56.23476396,10.76383884,synagogue,-46008634,,,,,,,TRUE,TRUE,Чёрно-белая страница с портретом пожилого мужчины и текстом биографической статьи,indoor,portrait,FALSE,,,показать портрет и биографическую страницу,FALSE,FALSE,FALSE,FALSE,0.77,gpt-5-nano,2025-11-23T20:21:50.838186+00:00,уровень 4*. жизнь общины,2024,Синагога
"https://sun9-31.userapi.com/s/v1/ig2/vkZVqtrOTYJbx8nBmAE0t3dXKfZf9Ul8JK2ppInvNtxKq92t7JCbHl6znD9nPpv46oVUKmfkwtB0cZoxWSs70b51.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1200x1600&from=bu&cs=1200x0",,2021-04-13 8:33:28,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"Интерьер зала: ряды красных кресел, человек в костюме читает книгу на переднем плане, другие люди стоят у спинок скамей; вдоль стены окна, в помещении есть деревянные перегородки.",показать интерьер зала,,,,,457243294,-46008634,-7,,,58.008065,56.234702,58.00819896,56.23476396,15.33660253,synagogue,-46008634,,,,,,,TRUE,TRUE,"Интерьер зала: ряды красных кресел, человек в костюме читает книгу на переднем плане, другие люди стоят у спинок скамей; вдоль стены окна, в помещении есть деревянные перегородки.",indoor,interior,FALSE,"красные кресла, пол, деревянные перегородки, стол/прилавок, окна, светильник","чтение, ожидание",показать интерьер зала,TRUE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.839695+00:00,уровень 4*. жизнь общины,2021,Синагога
"https://sun9-4.userapi.com/s/v1/ig1/Fe8GYUaVf24aVoDvVgEkHYXQnIHuXIpTFC9ps1wtoaoD9ZpXkd9RV-aKWTUZVnGXc3Fs7_ye.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",,2017-10-10 12:11:21,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,Рука человека над столом с подарочными коробками и упаковками; на столе видны яркие рисунки и улыбающаяся желтая игрушка среди подарков,показать подарки и подарочные коробки на столе,,,,,456239651,-46008634,247407234,,,58.008359,56.234675,58.00819896,56.23476396,18.55089342,synagogue,-46008634,,,,,,,TRUE,TRUE,Рука человека над столом с подарочными коробками и упаковками; на столе видны яркие рисунки и улыбающаяся желтая игрушка среди подарков,indoor,interior,FALSE,,,показать подарки и подарочные коробки на столе,FALSE,FALSE,FALSE,FALSE,0.63,gpt-5-nano,2025-11-23T20:21:50.854316+00:00,уровень 4*. жизнь общины,2017,Синагога
"https://sun9-11.userapi.com/s/v1/ig1/OqD8DZTLLyQPFZiEEHAXOtDqqrXNwSJHowYkXRrmVsE_a38eQpjBs7uiaUZNGYP0i6Usrt9L.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",,2017-10-10 12:11:26,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"На длинных столах в помещении расставлены голубые пластиковые пакеты и черные мусорные мешки, на переднем столе лежит белая крышка от контейнера.",показать мусор и упаковку на столах внутри помещения,,,,,456239652,-46008634,247407234,,,58.008282,56.234715,58.00819896,56.23476396,9.67323967,synagogue,-46008634,,,,,,,TRUE,TRUE,"На длинных столах в помещении расставлены голубые пластиковые пакеты и черные мусорные мешки, на переднем столе лежит белая крышка от контейнера.",indoor,interior,FALSE,"столы, голубые пластиковые пакеты, черные мусорные мешки, крышка от контейнера",,показать мусор и упаковку на столах внутри помещения,FALSE,FALSE,FALSE,FALSE,0.62,gpt-5-nano,2025-11-23T20:21:50.877518+00:00,уровень 4*. жизнь общины,2017,Синагога
"https://sun9-77.userapi.com/s/v1/ig1/XYmi2b5SQPoheVi_AG5yDy7b6Yt0yBL2sWGXpoL58p9y7M3aoOwtOCuOHDGJDIebd_p82G0Y.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",,2017-10-10 12:12:25,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,"Группа мужчин в белых талитах вокруг деревянного ковчега/шкафа внутри синагоги; видна деревянная ограда-перила, тёплое освещение и потолочные панели.",задокументировать молитвенную сцену,,,,,456239664,-46008634,247407234,,,58.008016,56.234649,58.00819896,56.23476396,21.44204643,synagogue,-46008634,,,,,,,TRUE,TRUE,"Группа мужчин в белых талитах вокруг деревянного ковчега/шкафа внутри синагоги; видна деревянная ограда-перила, тёплое освещение и потолочные панели.",indoor,group_portrait,FALSE,"деревянная ограда, ковчег Торы/шкаф, лампы, пол, потолок",молитва,задокументировать молитвенную сцену,TRUE,FALSE,FALSE,FALSE,0.78,gpt-5-nano,2025-11-23T20:21:50.877835+00:00,уровень 4*. жизнь общины,2017,Синагога
"https://sun9-31.userapi.com/s/v1/ig1/zMqfp0jk9PaFe_ymAIDn7o6HrDI3EL1-hf0uyiGl3yxJWCY0ZryrfHCCZB0NOmKJdbqZE5hT.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640&from=bu&cs=480x0",,2017-10-10 12:11:51,https://vk.com/wall-46008634,,group,,,уровень 4*. жизнь общины,синагога внутри,Сакральное ядро / Контент общины,,Много кусочков арбуза в белой миске на столе,показать еду,,,,,456239658,-46008634,247407234,,,58.00803,56.234861,58.00819896,56.23476396,19.63837224,synagogue,-46008634,,,,,,,TRUE,TRUE,Много кусочков арбуза в белой миске на столе,indoor,food,FALSE,,,показать еду,FALSE,FALSE,FALSE,FALSE,0.77,gpt-5-nano,2025-11-23T20:21:50.879769+00:00,уровень 4*. жизнь общины,2017,Синагога
"https://sun9-17.userapi.com/s/v1/ig2/lB2PX4B0x_6AENcRnqUzqU3_OJV0G9J6iHCPsZVYsRLhtE7YFznCtHw5r7WNOsXcvvGXQfQd-M-pPeEI4_g9NXEG.jpg?quality=95&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1536x2048&from=bu&cs=1536x0",,2024-03-24 5:55:55,https://vk.com/wall-53041106,"Весна в Меркурий приходит еженедельно 🫶
Новая коллекция ждет вас!

 ✅скидки подписчикам

 Модели @massazhistelvira Наталья Шалимова",group,,,уровень 1. маскировка,синагога снаружи,Сцена для самопрезентации,,Мужчина в светло-серой куртке позирует перед красной деревянной конструкцией на улице; на фоне снег и кирпичная стена.,портрет человека,yes,дворик / портрет,,,457259065,-53041106,-7,,,58.008205,56.234926,58.00819896,56.23476396,9.569780339,synagogue,-53041106,,,,,,,TRUE,TRUE,Мужчина в светло-серой куртке позирует перед красной деревянной конструкцией на улице; на фоне снег и кирпичная стена.,outdoor,portrait,FALSE,"тротуар, снег, кирпичная стена, красная деревянная конструкция, цепь",,портрет человека,TRUE,FALSE,FALSE,FALSE,0.8,gpt-5-nano,2025-11-23T20:21:50.794375+00:00,уровень 1. маскировка,2024,Синагога
"https://sun9-21.userapi.com/s/v1/ig1/XmlBorLxoDHv2DyvFr9BbIz4GenckapIKg6YHnKZR3iMUZxlycuBizSth0GNlW6K5HdptrJ2.jpg?quality=96&as=32x43,48x64,72x96,108x144,160x213,240x320,360x480,480x640,540x720,640x853,720x960,1080x1440,1280x1707,1440x1920,1620x2160&from=bu&cs=1620x0",,2017-04-05 9:51:15,https://vk.com/wall-67125411,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,"Письменный диплом на градиентном фоне: верх голубой, низ розовый, тексты и логотипы, подпись",показать диплом победителя,,,,,456239214,-67125411,-7,,,58.007888,56.254699,58.00763133,56.25514588,38.82778928,or avner habad community center,-67125411,,,,,,,TRUE,TRUE,"Письменный диплом на градиентном фоне: верх голубой, низ розовый, тексты и логотипы, подпись",indoor,interior,FALSE,"документ, надпись, логотипы, подпись, печать",,показать диплом победителя,FALSE,FALSE,FALSE,FALSE,0.82,gpt-5-nano,2025-11-23T20:21:50.772507+00:00,уровень 4*. жизнь общины,2017,ФЕОР
"https://sun9-65.userapi.com/s/v1/if2/a1ABEeZVVJTZGWGMXcmndK6m1stg0BHcSGAF2opAjzOvJIh59vm64FzVsdnxK73a-rra_y_gCHyMWaHaXpNVHfwa.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",,2019-11-19 8:55:51,https://vk.com/wall-67125411,,group,,,уровень 4*. жизнь общины,феор внутри,Деятельность школы / Контент общины,,Две девочки стоят рядом у выставочного стенда с фотографиями и коллажами на стене внутри помещения; слева видна растительность; перед ними круглый стол в белой скатерти с предметами.,показать двух детей возле экспозиции с фотографиями внутри помещения,,,,,457240375,-67125411,-7,,,58.007734,56.255122,58.00763133,56.25514588,11.50219365,or avner habad community center,-67125411,,,,,,,TRUE,TRUE,Две девочки стоят рядом у выставочного стенда с фотографиями и коллажами на стене внутри помещения; слева видна растительность; перед ними круглый стол в белой скатерти с предметами.,indoor,group_portrait,FALSE,,,показать двух детей возле экспозиции с фотографиями внутри помещения,FALSE,FALSE,FALSE,FALSE,0.72,gpt-5-nano,2025-11-23T20:21:50.787175+00:00,уровень 4*. жизнь общины,2019,ФЕОР
